name,designation,ra,ra_err,dec,dec_err,w1_mean,w1_mean_err,w1_median,w1_median_err,w1_min,w1_min_err,w1_max,w1_max_err,w1_snr,w1_snr_min,w1_snr_max,w1_num_pts,w1_epochs,w1_amplitude,w1_var_ratio,w1_mean_median,w1_M_value,w1_fap,w1_sde,w1_power,w1_period,w1_baseline,w1_sigp,w1_in_sigp,w1_brighter_sigp,w1_fainter_sigp,w2_mean,w2_mean_err,w2_median,w2_median_err,w2_min,w2_min_err,w2_max,w2_max_err,w2_snr,w2_snr_min,w2_snr_max,w2_num_pts,w2_epochs,w2_amplitude,w2_var_ratio,w2_mean_median,w2_M_value,w2_fap,w2_sde,w2_power,w2_period,w2_baseline,w2_sigp,w2_in_sigp,w2_brighter_sigp,w2_fainter_sigp,w3_mean,w3_mean_err,w3_snr,w4_mean,w4_mean_err,w4_snr,w1_w2,delta_time,cadence,epochs,qual_flag,pmra,pmra_err,pmdec,pmdec_err,wiseview
5784295623056963200,J124450.17-800922.23,191.207453,0.278124,-80.155899,0.295972,14.77,0.093,14.766,0.088,14.351,0.09,15.721,0.245,12.12,4.4,16.3,517,22,1.37,0.89,0.004,0.697,0.0,7.58,0.0720523208736985,3.7879689177774334,14.774,0.098,57.64,23.6,18.76,14.783,0.31,14.775,0.296,13.5,,15.697,0.519,3.411,-9.2,6.9,517,22,2.197,0.88,0.008,0.42,0.004,12.54,0.067336404082585,0.0130608463178537,14.769,0.3,67.89,14.51,17.6,11.236,0.45,1.581,7.733,0.495,0.875,-0.013,4913.417,0.066,22,SS,-404.17077250445584,0.037322763,354.7029388514153,0.040613826,http://byw.tools/wiseview#ra=191.2090527139762&dec=-80.15617625382406&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6184227996813270784,J130428.39-300040.81,196.118303,0.645747,-30.011398,0.73561,15.776,0.207,15.779,0.198,15.127,0.206,16.702,0.419,5.499,1.4,9.0,150,23,1.575,0.69,-0.003,0.586,0.0,11.87,0.2097516254313766,0.0386345804731985,15.856,0.202,60.67,28.0,11.33,14.996,0.426,15.016,0.434,13.999,,15.742,,1.222,-9.3,3.6,150,23,1.743,0.76,-0.02,0.417,0.0,12.75,0.1910788142154898,0.032756698937569,15.0,0.356,77.33,12.67,10.0,11.283,0.462,0.858,7.652,,1.11,0.78,4909.4,0.132,23,SS,-3.482289231476603,0.06880209,-70.50937398920658,0.05399126,http://byw.tools/wiseview#ra=196.118306352536&dec=-30.011336625467287&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3629758603668233728,J130446.07-052837.65,196.191768,0.440089,-5.477072,0.499937,15.28,0.143,15.271,0.134,14.597,0.161,15.799,0.243,7.937,4.1,11.4,190,23,1.202,0.81,0.009,0.439,0.0,11.06,0.1509380235810164,0.0176461003660952,15.259,0.14,63.16,15.79,21.05,14.882,0.413,14.913,0.402,13.806,,15.656,,1.87,-0.8,5.4,189,23,1.85,0.84,-0.031,0.402,0.0,11.48,0.1670418894092481,0.0132754907711034,14.943,0.326,70.53,17.37,11.58,11.122,,0.971,7.664,,0.5,0.398,4904.425,0.131,23,SS,-282.15723920585907,0.10096798,-2.7866524583828625,0.06611577,http://byw.tools/wiseview#ra=196.1919421129916&dec=-5.477124544825696&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1726678630833373824,J130843.84+850224.15,197.184617,0.190815,85.039884,0.172491,14.201,0.061,14.196,0.058,13.792,0.055,14.596,0.075,18.071,9.6,24.5,666,22,0.804,0.63,0.005,0.498,0.001,12.75,0.0442139815697492,0.0605857627002641,14.174,0.069,62.76,11.11,26.13,14.258,0.191,14.241,0.179,13.253,0.111,15.241,0.361,6.015,-3.0,10.0,665,22,1.988,1.0,0.017,0.503,0.0,18.05,0.0646038591952438,0.0195401652990689,14.254,0.197,68.62,15.32,15.92,11.316,0.467,0.982,7.825,0.292,1.13,-0.057,4942.903,0.065,22,SS,214.43028632847663,0.035560578,-250.7121184984613,0.03568045,http://byw.tools/wiseview#ra=197.1826688259765&dec=85.04004183374516&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6182607385393358848,J131117.23-302558.94,197.821718,0.581425,-30.433048,0.655943,15.611,0.182,15.589,0.167,15.098,0.22,16.412,0.496,6.34,2.2,10.2,223,23,1.314,0.83,0.022,0.626,0.0,13.29,0.1618874800727355,0.0164353668008129,15.618,0.179,63.68,19.73,16.59,15.001,0.431,14.984,0.442,13.741,,15.762,0.541,1.224,-4.7,5.5,223,23,2.021,0.83,0.017,0.385,0.003,10.53,0.1487263577079094,0.0331639451858283,15.052,0.357,70.85,17.04,12.11,11.331,,0.51,7.766,,0.592,0.61,4909.766,0.131,23,SS,-136.30663536073476,0.03431998,-77.04387425943516,0.027343169,http://byw.tools/wiseview#ra=197.82179094109568&dec=-30.43303852884808&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6085402414245451520,J131253.06-472808.89,198.218341,0.217693,-47.469155,0.248994,14.514,0.079,14.542,0.075,13.871,0.06,15.541,0.162,14.54,6.5,23.5,235,20,1.67,0.72,-0.028,0.598,0.0,17.8,0.53917977587435,0.032702181887033,14.565,0.083,40.85,34.04,25.11,14.398,0.25,14.375,0.229,12.279,0.056,15.265,0.491,4.763,-0.1,19.4,235,20,2.986,0.92,0.023,0.298,0.0,17.1,0.2584362781318252,0.032701811688131,14.333,0.221,51.49,20.0,28.51,11.18,0.387,1.39,7.673,0.431,1.14,0.116,4910.914,0.13,23,SS,-2165.616646052235,0.061463036,-60.82260931520646,0.040385,http://byw.tools/wiseview#ra=198.2210625562328&dec=-47.46913587775489&size=120&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6182345731690327808,J131341.61-305134.88,198.423427,0.433579,-30.859718,0.485594,15.263,0.138,15.244,0.13,14.875,0.08,16.23,0.346,8.24,3.1,13.5,267,23,1.355,0.81,0.019,0.728,0.018,9.13,0.0845942677312087,0.0685082476851349,15.232,0.138,61.8,15.73,22.47,14.92,0.4,14.915,0.398,14.037,0.186,15.693,,1.728,-6.2,5.8,267,23,1.656,0.87,0.005,0.47,0.028,8.89,0.0988958209902885,0.0235687216689118,14.94,0.336,71.54,14.98,13.48,11.253,0.09,1.867,7.609,,1.162,0.342,4910.015,0.131,23,SS,25.56495922564006,0.03522132,-73.35461404760989,0.03247747,http://byw.tools/wiseview#ra=198.42338153610743&dec=-30.85968954933028&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3506567328028533120,J131618.85-200731.43,199.078054,0.417308,-20.125379,0.466999,15.278,0.139,15.242,0.131,14.813,0.131,15.997,0.223,8.165,3.3,11.8,193,23,1.184,0.77,0.036,0.638,0.003,10.51,0.1274249860791354,0.0389391047949841,15.213,0.14,61.66,9.84,28.5,14.836,0.38,14.825,0.38,12.208,0.113,15.69,,-1.215,-567.1,9.6,192,23,3.482,0.89,0.011,0.248,0.003,10.42,0.1270367821255667,0.0583720671885895,14.893,0.314,69.95,16.58,12.95,11.077,0.447,1.071,7.663,0.462,1.44,0.443,4909.944,0.131,23,SS,-633.763496025523,0.1172103,39.306775719838896,0.0855607,http://byw.tools/wiseview#ra=199.07856135478025&dec=-20.125398420471114&size=106&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6067215083178616704,J131726.35-543815.93,199.359064,0.262981,-54.638108,0.298595,14.685,0.093,14.67,0.087,14.274,0.069,15.364,0.236,12.203,3.6,16.9,278,22,1.09,0.73,0.015,0.637,0.0,10.06,0.1262640541351626,2.6973235810195204,14.639,0.093,50.0,16.19,33.81,14.688,0.299,14.667,0.281,12.578,0.079,15.536,0.537,3.605,-0.4,13.7,278,22,2.958,0.83,0.021,0.294,0.0,10.33,0.1223815437959197,2.737721552968712,14.69,0.278,66.19,16.55,17.27,11.038,,1.233,7.857,,0.4,-0.003,4911.075,0.066,22,SS,-563.0421787558492,0.036357928,-478.3871327558125,0.034273833,http://byw.tools/wiseview#ra=199.3597848725251&dec=-54.63775808702236&size=107&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3623233040812235904,J131747.09-112105.88,199.446127,0.442822,-11.351618,0.502657,15.276,0.144,15.271,0.134,14.74,0.244,15.826,0.195,7.904,2.9,11.9,227,23,1.086,0.84,0.005,0.511,0.007,9.9,0.0962655284419572,0.1107465936513761,15.242,0.14,60.35,15.86,23.79,14.847,0.398,14.817,0.411,13.493,,15.662,,1.936,-5.5,4.8,226,23,2.169,0.87,0.03,0.39,0.001,13.18,0.1317405505669622,0.0220010342992289,14.839,0.317,70.48,11.01,18.06,11.231,0.464,1.112,7.667,,0.8,0.43,4912.466,0.131,23,SS,-144.1370911319784,0.052226413,9.346971785731087,0.03509851,http://byw.tools/wiseview#ra=199.4461952110448&dec=-11.351632975257276&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5787859896160384384,J131927.15-782333.87,199.864139,0.218037,-78.392985,0.23764,14.481,0.075,14.479,0.072,14.166,0.057,14.837,0.14,14.854,7.2,19.4,518,22,0.671,0.89,0.002,0.534,0.0,12.94,0.0570361672002559,0.0274561845153518,14.494,0.081,59.27,25.1,15.64,14.499,0.245,14.471,0.226,13.861,0.201,15.341,0.537,4.67,-1.1,8.1,518,22,1.48,0.92,0.028,0.588,0.004,10.79,0.0521916029599068,0.032200630616577,14.458,0.238,69.69,11.0,19.31,11.271,0.358,1.392,7.773,0.424,1.118,-0.019,4913.566,0.066,22,SS,299.93276645823056,0.035396777,-356.5994513454231,0.039488617,http://byw.tools/wiseview#ra=199.86311537171025&dec=-78.39274225993373&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3630035787972473600,J133012.44-083437.03,202.551167,0.080874,-8.577226,0.089966,12.778,0.031,12.778,0.031,12.452,0.027,13.025,0.069,35.105,15.7,43.0,286,23,0.573,0.72,0.0,0.431,0.0,14.76,0.1209132273981676,0.021968306854818,12.785,0.037,71.68,18.18,10.14,12.845,0.08,12.838,0.068,9.431,0.016,15.093,0.493,15.237,-4.1,69.5,286,23,5.662,0.64,0.007,0.398,0.0,12.56,0.1088982071916675,0.0132560463566228,12.814,0.075,65.73,8.04,26.22,11.137,0.336,1.29,7.599,,0.782,-0.067,4911.074,0.13,23,SS,-1111.2045641613208,0.04801665,-472.5396084968386,0.028121551,http://byw.tools/wiseview#ra=202.55182636426164&dec=-8.57695246942416&size=111&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1685171001732519808,J133618.80+694943.45,204.078201,0.794436,69.828765,0.822734,16.069,0.242,16.063,0.235,14.084,0.066,16.819,0.405,4.775,1.3,16.4,228,22,2.735,0.82,0.006,0.276,0.011,9.79,0.1287058863007191,0.1100863677770263,16.005,0.253,70.61,7.89,21.49,15.193,0.462,15.2,0.487,14.527,,15.81,,0.865,-1.5,3.7,228,22,1.283,0.99,-0.007,0.475,0.0,15.54,0.1421957420497662,0.0165035830415298,15.168,0.42,84.21,7.89,7.89,11.35,,0.909,7.811,,0.7,0.876,4941.882,0.132,22,SS,-73.7550766151015,0.036550835,40.2027570138993,0.03380264,http://byw.tools/wiseview#ra=204.07834661045752&dec=69.82873524948396&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1686708050268594944,J133849.21+701707.25,204.70422,0.114445,70.285344,0.1175,13.5,0.041,13.487,0.039,13.287,0.052,14.383,0.071,27.038,14.8,32.9,613,22,1.096,0.9,0.013,0.818,0.043,9.49,0.0363077575555869,0.33889351649346,13.484,0.048,64.93,14.85,20.23,13.577,0.11,13.56,0.103,12.673,0.065,14.709,0.267,10.304,2.8,16.7,612,22,2.036,0.91,0.017,0.564,0.004,12.2,0.0472852862165548,0.0191150943872313,13.549,0.12,69.49,11.26,19.09,11.308,,0.867,7.799,,0.864,-0.077,4942.032,0.065,22,SS,-402.0785542358889,0.037637334,-24.55577023155792,0.03274203,http://byw.tools/wiseview#ra=204.70502791427148&dec=70.28534667921708&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6165095738576250624,J134159.91-341501.09,205.498472,0.234473,-34.249776,0.264926,14.532,0.081,14.526,0.076,14.236,0.06,14.895,0.174,13.916,5.9,18.4,297,23,0.659,0.82,0.006,0.56,0.0,13.59,0.1259846982756812,0.0327866691955838,14.517,0.084,59.6,16.16,24.24,14.495,0.262,14.469,0.246,11.483,0.06,15.595,,4.403,0.7,18.2,297,23,4.112,0.85,0.026,0.274,0.0,12.43,0.1090451888792424,0.0165493957096346,14.445,0.237,68.01,10.44,21.55,10.941,0.321,2.546,7.543,0.233,1.671,0.037,4910.935,0.13,23,SS,-2301.288006713221,0.08011668,1146.8872037903784,0.06525296,http://byw.tools/wiseview#ra=205.49961107955724&dec=-34.25030350013807&size=124&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6190466174816528256,J134302.50-253930.27,205.760462,0.84117,-25.658395,0.938368,16.032,0.255,16.024,0.251,15.429,0.161,16.778,0.519,4.4,1.6,7.5,56,21,1.349,0.85,0.008,0.559,0.01,6.95,0.3701609585561234,0.0485308817581723,15.999,0.246,75.0,10.71,14.29,15.006,0.446,14.997,0.454,14.235,,15.567,,1.024,-1.1,3.1,56,21,1.332,0.9,0.009,0.428,0.001,11.13,0.4301812833341507,0.0406956791860697,15.023,0.359,69.64,16.07,14.29,11.171,0.399,1.033,7.665,0.453,1.1,1.026,4910.209,0.397,23,SS,96.74847111428085,0.1238187,198.97519609147767,0.106068805,http://byw.tools/wiseview#ra=205.7604342131409&dec=-25.6584079292858&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3605341237849057152,J134535.23-152920.39,206.396645,0.800433,-15.488966,0.896589,16.001,0.263,15.973,0.25,15.37,0.16,16.825,0.48,4.439,2.3,6.8,66,22,1.455,0.87,0.028,0.586,0.001,9.22,0.3747583516657661,0.6593683423986584,16.041,0.239,62.12,22.73,15.15,14.945,0.412,14.98,0.419,13.771,,15.625,,1.023,-4.6,3.7,66,22,1.854,0.66,-0.035,0.348,0.0,9.94,0.3490703454250941,0.038729691927579,14.853,0.343,74.24,10.61,15.15,11.188,,0.55,7.66,,0.45,1.056,4909.741,0.523,23,SS,-373.6328270487531,0.09765957,-14.180024120394748,0.078682885,http://byw.tools/wiseview#ra=206.3967950008403&dec=-15.488998465440446&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3618657732410663808,J135315.92-091639.11,208.31651,0.189467,-9.277627,0.215031,14.133,0.065,14.127,0.06,13.911,0.05,14.525,0.076,17.3,6.6,22.1,274,23,0.614,0.95,0.006,0.648,0.0,6.73,0.1526879749879958,5.048648898949904,14.118,0.066,53.65,18.98,27.37,14.148,0.227,14.13,0.209,12.714,,15.021,,4.948,-1.7,10.7,274,23,2.307,0.73,0.018,0.386,0.009,10.33,0.0945199387034239,0.0164802278158618,14.025,0.182,51.09,11.31,37.59,11.103,0.499,0.969,7.667,,0.8,-0.015,4910.145,0.13,23,SS,352.186175943227,0.028641082,-358.57720650848137,0.02207051,http://byw.tools/wiseview#ra=208.31631313530912&dec=-9.277531063390487&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1712016196599965312,J140540.51+743859.30,211.417936,0.093855,74.649872,0.091669,13.169,0.035,13.163,0.034,13.012,0.036,13.553,0.043,31.451,16.5,39.0,759,22,0.541,0.92,0.006,0.721,0.0,22.76,0.0693229215798127,0.0328137586471125,13.171,0.042,65.74,19.76,14.49,12.969,0.069,12.962,0.066,12.671,0.06,14.149,,16.076,1.8,21.7,758,22,1.478,0.9,0.007,0.803,0.002,12.72,0.0382641615408228,0.0217941055140418,12.954,0.081,70.22,11.99,17.65,11.244,0.422,1.196,7.852,0.505,0.739,0.201,4942.769,0.065,22,SS,-69.42957000661313,0.082462415,-56.67717184687954,0.068418086,http://byw.tools/wiseview#ra=211.4187731954042&dec=74.64980535475107&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
